episode,reward,avg_reward
776,14.830345974227074,14.85984855042691
777,15.807064570959438,14.862885165349482
778,14.378885085301588,14.856154008874713
779,13.846327737972189,14.8443728044618
780,16.218413625283343,14.851760650167508
781,13.859606304848688,14.842526547087393
782,15.454815440811887,14.835946346370584
783,14.35571035571597,14.820662147010506
784,15.713286058982858,14.82527131235554
785,17.08816106572793,14.84984412415187
786,15.994928720854249,14.866643427113958
787,15.791485821547315,14.872020794914167
788,15.412749721228822,14.864413491710536
789,14.745336729452262,14.853715936237773
790,14.844383022524267,14.846028655238154
791,16.0156562209629,14.864321121182197
792,15.72216678300278,14.87189090285944
793,18.137301536101987,14.891514109520047
794,15.088997043728492,14.889541972158295
795,15.11210277115495,14.880102218510686
796,15.691231541164669,14.86179973570239
797,16.2417647290903,14.884048730055643
798,17.428338149278815,14.894124082074402
799,18.35510272796079,14.929626019338174
800,16.852657044007074,14.951910279889576
801,14.391025926921314,14.936124315552163
802,17.2692684466465,14.964492998968053
803,18.575595290570824,15.007894161671052
804,15.776146613001123,15.023188640412343
805,15.794818329118344,15.032980461492318
806,16.17737367329223,15.03985438907235
807,14.694025420143745,15.045478887130061
808,15.053081331975054,15.050023648653537
809,16.86274662331971,15.066656119289178
810,15.722397581832178,15.076126617808304
811,14.060827258007997,15.08017510313154
812,15.812888612867294,15.103157911173385
813,16.979988127643892,15.130959159275125
814,14.261330322211839,15.124155582768603
815,14.160393348477022,15.118242226556859
816,16.622747116760234,15.144761357348678
817,17.480553704777517,15.174509667440072
818,15.704326868788394,15.192243936944108
819,15.42022945954059,15.197591519871267
820,15.17786726167407,15.210577612293132
821,16.231952389595325,15.223790597063264
822,15.986418919933751,15.223454589698214
823,15.164484577479655,15.231192043064159
824,16.921467141527707,15.266634393316515
825,17.04407525006724,15.281910664334795
826,16.218125176754913,15.287152930873441
827,16.991945364609943,15.301479986866507
828,16.130550768083797,15.31312771355636
829,17.394009416904467,15.348630307372469
830,15.645979292590043,15.351809974735747
831,16.992661883550923,15.3632391960892
832,17.417527375069824,15.385300615968442
833,15.511170708971296,15.402452173766255
834,17.367675987504278,15.43744479406017
835,16.034775425785543,15.44775037095952
836,16.557078118129994,15.460912420190594
837,16.378298877982633,15.471681142046734
838,18.951634991494267,15.510532617874922
839,18.214944991012977,15.538988951401379
840,16.902590856802323,15.561512340730465
841,17.61607940661201,15.5883713061023
842,16.706029142976522,15.612029610485054
843,16.00083126995583,15.633282219731292
844,15.304994017397888,15.638313396569515
845,14.06171866359745,15.618699704176175
846,15.744182185770017,15.626258282634968
847,16.64340704779228,15.635209959679075
848,16.67027790443629,15.656580718275455
849,16.43081260128701,15.66709613684365
850,14.892078559584846,15.676055899671873
851,16.194679680954746,15.692953645755804
852,15.679668095023546,15.699619900780824
853,15.013085310237697,15.705577419670549
854,15.248033469080134,15.716131500645327
855,14.954450902352862,15.724681043622711
856,17.060465422815874,15.752962898191015
857,15.758968093770562,15.753951652243483
858,16.879441072640674,15.786175404577495
859,15.768531552053274,15.794098710535852
860,16.094466519079685,15.820176687436437
861,15.836867654212718,15.833218944793725
862,16.53989781689778,15.858154780008995
863,16.042365683128857,15.876336375134615
864,14.513982719372745,15.871424302978822
865,15.408070049893263,15.875751345422776
866,15.154985534733934,15.891660144120321
867,17.99812755768165,15.925302577739625
868,15.20310468954752,15.93167460908375
869,16.117235836522408,15.941673425505568
870,15.935430666133962,15.94979178699514
871,15.497077796854997,15.956621953431004
872,15.987958665649504,15.970789152434051
873,15.997398971701656,15.976798011750923
874,17.81786601933987,16.009162641795253
875,16.455367403246314,16.022697555956476
876,16.749306596460364,16.04188716217881
877,15.816462684629387,16.04198114331551
878,16.57014466422545,16.06389373910475
879,16.305668373096236,16.08848714545599
880,15.812448216475927,16.084427491367915
881,18.000394694423747,16.125835375263662
882,15.844850229635355,16.1297357231519
883,16.218756989670634,16.148366189491448
884,15.195347224890693,16.143186801150524
885,14.435360257139706,16.11665879306464
886,15.032047901978775,16.10702998487589
887,14.95368937849498,16.098652020445364
888,15.384642249398023,16.09837094572706
889,15.476002620256324,16.105677604635098
890,16.62712053199478,16.123504979729802
891,16.184910846735384,16.125197525987527
892,16.344360787257393,16.131419466030074
893,14.970257279108761,16.09974902346014
894,15.521080844443436,16.10406986146729
895,14.769749866153175,16.100646332417273
896,16.6058504324043,16.10979252132967
897,16.482407262410113,16.112198946662872
898,15.329994061030238,16.091215505780383
899,16.38980982337519,16.071562576734525
900,16.344603416368354,16.066482040458137
901,16.04119917516375,16.082983772940562
902,15.693489562917236,16.067225984103267
903,16.83901978310499,16.04986022902861
904,16.485388966894096,16.056952652567542
905,17.12031604609051,16.07020762973726
906,16.99753104390539,16.078409203443396
907,16.557020406422296,16.097039153306177
908,16.237909222075455,16.108887432207183
909,16.045715685384856,16.100717122827835
910,17.7292102647565,16.120785249657082
911,16.93521201907016,16.1495290972677
912,15.748228563004105,16.148882496769073
913,16.53114913318252,16.144394106824457
914,15.045407267998863,16.152234876282325
915,13.64576377168296,16.147088580514385
916,16.045295925103982,16.141314068597822
917,16.860264012579524,16.135111171675845
918,15.42340339519624,16.13230193693992
919,16.22685007531095,16.140368143097625
920,14.770153320200237,16.136291003682885
921,16.854491891414124,16.142516398701076
922,16.915281928234993,16.151805028784086
923,16.473454727643965,16.16489473028573
924,16.34524610909413,16.159132519961393
925,15.435041254079007,16.14304218000151
926,17.211484354522486,16.152975771779186
927,14.937439507088634,16.132430713203973
928,17.313977779227262,16.14426498331541
929,16.113767513655763,16.131462564282923
930,17.054388656807852,16.1455466579251
931,15.590447506569292,16.131524514155284
932,15.554100861555483,16.11289024902014
933,15.353330585752227,16.111311847787952
934,15.835877266049005,16.095993860573397
935,15.78777164307386,16.093523822746285
936,17.18220841479857,16.099775125712966
937,15.346319191121701,16.08945532884436
938,16.07679362751426,16.06070691520456
939,16.83387119720408,16.04689617726647
940,16.47441191115119,16.04261438780996
941,15.927715160040961,16.025730745344248
942,15.304521012229745,16.011715664036778
943,15.08379546583982,16.002545305995614
944,14.72259235538695,15.996721289375508
945,15.142129410282317,16.007525396842354
946,15.286372174434666,16.002947296729005
947,15.361175158702226,15.990124977838102
948,14.801854874580041,15.971440747539539
949,16.65894669343974,15.973722088461068
950,15.20735273612684,15.976874830226489
951,14.03028230507706,15.955230856467708
952,15.67353485817718,15.955169524099247
953,14.34574141913059,15.948496085188173
954,15.679452130190096,15.952810271799274
955,14.752991247603113,15.95079567525178
956,15.59728142445393,15.936163835268157
957,14.751129961575241,15.92608545394621
958,15.930006970115057,15.916591112920951
959,16.259693982898956,15.921502737229407
960,17.05057334687114,15.93106380550732
961,14.721421134331267,15.919909340308504
962,15.260539050440187,15.907115752643929
963,15.286091746652474,15.899553013279167
964,14.479777566375242,15.899210961749192
965,13.962675025943657,15.884757011509699
966,14.680926171379863,15.880016417876156
967,15.575329647097176,15.85578843877031
968,14.765997560507282,15.851417367479906
969,15.767700583998428,15.84792201495467
970,14.149591609103936,15.830063624384366
971,14.972572095945921,15.824818567375278
972,15.944917850252846,15.824388159221309
973,14.213605396878629,15.80655022347308
974,15.048214517757817,15.778853708457259
975,14.765815332390106,15.761958187748695
976,15.177388216724156,15.746239003951334
977,15.78713339723939,15.745945711077434
978,15.855166653248293,15.738795930967662
979,15.34356905895162,15.729174937826217
980,14.780187576180294,15.718852331423259
981,15.378838068422805,15.692636765163247
982,14.817321631189545,15.68236147917879
983,17.3559883060937,15.693733792343023
984,15.89593606807192,15.700739680774836
985,15.099580822586569,15.707381886429307
986,15.092056515936342,15.70798197256888
987,16.36718544020672,15.722116933185998
988,14.385604658488104,15.7121265572769
989,15.623545068237796,15.713601981756712
990,14.857550241513621,15.6959062788519
991,15.387099066693063,15.687928161051477
992,16.081856133402724,15.68530311451293
993,14.975044604920395,15.685350987771047
994,14.772548018651172,15.677865659513124
995,15.243953978556878,15.682607700637162
996,14.245317172480927,15.65900236803793
997,14.962713673555365,15.643805432149382
998,15.471662029760562,15.645222111836686
999,15.684844635059928,15.638172459953532
